Username,Level Category,Level Number,Level Name,Reactor Count,Cycle Count,Symbol Count,Upload Time,Youtube Link
emlun,main,4-C,Challenge: Going Green,5,1475,112,2013-01-13 07:39:11.541278,
Agent09,main,4-C,Challenge: Going Green,5,1480,168,2014-11-07 19:09:01.000432,
Nirvanus,main,4-C,Challenge: Going Green,5,1484,145,2012-09-23 11:38:16.480008,
markakeen,main,4-C,Challenge: Going Green,5,1506,178,2012-06-21 09:49:28.149439,
Malizia,main,4-C,Challenge: Going Green,5,1509,161,2012-08-04 21:43:01.575301,
zuluthrone,main,4-C,Challenge: Going Green,5,1512,151,2012-01-11 00:21:18.757441,
zuluthrone,main,4-C,Challenge: Going Green,5,1515,151,2011-08-07 04:17:40.046532,
menschenfracht,main,4-C,Challenge: Going Green,5,1551,132,2011-07-30 14:07:02.025397,
Jaybert,main,4-C,Challenge: Going Green,5,1606,119,2012-07-02 07:51:10.951193,
nicuveo,main,4-C,Challenge: Going Green,5,1609,146,2011-05-29 17:09:54.147518,
nrr,main,4-C,Challenge: Going Green,5,1615,100,2013-03-02 10:53:44.227574,
wynforth,main,4-C,Challenge: Going Green,5,1625,132,2011-10-21 02:11:01.333768,
AthlonBoy,main,4-C,Challenge: Going Green,5,1645,180,2012-09-21 19:13:27.771087,
JavaJesus,main,4-C,Challenge: Going Green,5,1664,131,2012-10-05 00:13:31.027117,
G0rk4,main,4-C,Challenge: Going Green,5,1676,152,2013-03-24 19:28:28.173836,
Mumeino,main,4-C,Challenge: Going Green,5,1694,129,2012-01-17 01:42:51.379153,
sethorizer,main,4-C,Challenge: Going Green,5,1695,169,2014-10-16 06:04:21.251227,
KhouRiAS,main,4-C,Challenge: Going Green,5,1704,127,2011-12-31 05:02:19.704785,
paulizleet,main,4-C,Challenge: Going Green,5,1705,180,2013-11-07 17:37:00.691955,
Windblade,main,4-C,Challenge: Going Green,5,1709,145,2011-06-09 19:14:01.365958,
Seba22,main,4-C,Challenge: Going Green,5,1724,161,2013-02-15 18:16:29.001091,http://www.youtube.com/watch?v=EoGdWaw3Lf0
kindups,main,4-C,Challenge: Going Green,5,1737,128,2012-01-26 15:53:49.795303,
whiteTigr,main,4-C,Challenge: Going Green,5,1827,138,2014-02-03 23:02:34.968548,
Zedd,main,4-C,Challenge: Going Green,5,1839,142,2011-07-27 07:12:14.285467,
trundo,main,4-C,Challenge: Going Green,5,1848,83,2012-08-29 07:52:08.565605,
Spiff,main,4-C,Challenge: Going Green,5,1894,65,2011-08-17 10:34:56.149489,
GuavaMoment,main,4-C,Challenge: Going Green,5,1904,60,2014-08-19 17:47:06.900213,
Agent09,main,4-C,Challenge: Going Green,5,1911,130,2015-01-29 06:08:56.41844,
hamster,main,4-C,Challenge: Going Green,5,1914,128,2012-11-06 15:00:17.467292,
defaultchar,main,4-C,Challenge: Going Green,5,1932,68,2014-12-18 17:00:43.701468,
CiaoTime,main,4-C,Challenge: Going Green,5,1938,71,2012-03-06 12:52:38.454882,http://www.youtube.com/watch?v=wy22FzgtxjQ
Andy,main,4-C,Challenge: Going Green,5,1978,65,2011-06-02 15:31:40.081098,
JavaJesus,main,4-C,Challenge: Going Green,5,1991,129,2012-10-04 23:36:36.048027,
Wabznasm,main,4-C,Challenge: Going Green,5,1999,60,2011-07-03 23:46:29.800817,
JackieChad,main,4-C,Challenge: Going Green,5,2004,91,2011-07-14 07:00:08.904316,
BingoJ,main,4-C,Challenge: Going Green,5,2008,113,2014-07-21 15:00:19.492222,
Mazian,main,4-C,Challenge: Going Green,5,2010,146,2015-05-01 14:43:45.494134,
Zei,main,4-C,Challenge: Going Green,5,2011,77,2011-06-03 22:57:43.091808,
rowenwand,main,4-C,Challenge: Going Green,5,2016,100,2011-07-13 15:10:36.23722,
Dragon18,main,4-C,Challenge: Going Green,5,2017,135,2012-03-03 18:21:19.325814,
Mazian,main,4-C,Challenge: Going Green,5,2020,146,2011-08-24 17:51:32.668505,
mslgam,main,4-C,Challenge: Going Green,5,2024,107,2014-09-15 22:29:52.534836,
amar0k,main,4-C,Challenge: Going Green,5,2048,92,2011-12-18 11:14:16.6289,
hawgdriver,main,4-C,Challenge: Going Green,5,2053,189,2013-07-15 07:48:51.817607,
Clement,main,4-C,Challenge: Going Green,5,2074,112,2013-05-17 13:28:59.521889,
stas274,main,4-C,Challenge: Going Green,5,2076,68,2012-04-27 03:30:53.334261,
Mercuri,main,4-C,Challenge: Going Green,5,2077,123,2011-07-07 06:39:22.053235,
gmulert,main,4-C,Challenge: Going Green,5,2086,82,2011-11-07 14:56:06.34648,
Criado,main,4-C,Challenge: Going Green,5,2096,161,2011-08-17 03:35:51.765251,
Atalva,main,4-C,Challenge: Going Green,5,2110,132,2011-07-09 10:04:53.292264,
ToKokMa,main,4-C,Challenge: Going Green,5,2122,136,2011-08-20 01:32:06.919983,
Alex,main,4-C,Challenge: Going Green,5,2146,138,2012-09-29 05:41:02.579986,
rezoons,main,4-C,Challenge: Going Green,5,2156,123,2012-02-14 12:05:21.694167,
AtomanZ,main,4-C,Challenge: Going Green,5,2159,57,2011-10-24 14:38:10.539547,
theothersimon,main,4-C,Challenge: Going Green,5,2162,102,2011-10-29 13:31:51.61756,
daenerys,main,4-C,Challenge: Going Green,5,2162,143,2011-08-27 21:40:30.451363,
Olshi,main,4-C,Challenge: Going Green,5,2177,151,2014-01-23 11:25:54.039602,
Tyrael_Archangel,main,4-C,Challenge: Going Green,5,2178,130,2014-03-21 00:54:32.965959,
q00u,main,4-C,Challenge: Going Green,5,2194,100,2011-10-02 19:20:10.957961,
Bracnar,main,4-C,Challenge: Going Green,5,2235,70,2012-03-13 22:20:50.772576,
cegesser,main,4-C,Challenge: Going Green,5,2240,79,2014-07-28 09:44:09.281037,
BigNick277,main,4-C,Challenge: Going Green,5,2243,98,2014-02-03 15:32:19.156947,
Sahishar,main,4-C,Challenge: Going Green,5,2245,113,2011-06-12 06:26:00.768916,""
Pegazs,main,4-C,Challenge: Going Green,5,2245,147,2011-12-03 11:00:55.867036,
ragdollLv,main,4-C,Challenge: Going Green,5,2255,114,2012-08-29 09:47:32.555101,
RyuenjinZero,main,4-C,Challenge: Going Green,5,2258,130,2011-10-07 15:41:23.661731,
MarcioHuser,main,4-C,Challenge: Going Green,5,2317,114,2011-07-10 20:39:52.277598,
randomnamebla,main,4-C,Challenge: Going Green,5,2344,116,2014-04-10 15:48:23.596429,
firedragon,main,4-C,Challenge: Going Green,5,2357,122,2013-09-06 10:48:02.764548,
Imaginationless,main,4-C,Challenge: Going Green,5,2365,91,2012-08-23 13:39:59.973924,
Risa_G,main,4-C,Challenge: Going Green,5,2366,130,2012-01-04 14:31:41.367893,
kanna,main,4-C,Challenge: Going Green,5,2366,151,2011-08-20 02:28:04.632338,
santiaboy,main,4-C,Challenge: Going Green,5,2371,123,2013-04-24 21:05:37.641349,
JayLab,main,4-C,Challenge: Going Green,5,2377,129,2012-05-16 13:02:48.990359,
KotH,main,4-C,Challenge: Going Green,5,2411,102,2011-10-08 07:06:23.956776,
Ozgrim,main,4-C,Challenge: Going Green,5,2418,146,2013-05-22 17:29:33.979141,
ernda,main,4-C,Challenge: Going Green,5,2422,131,2014-01-27 10:42:40.69426,
autobob,main,4-C,Challenge: Going Green,5,2428,135,2013-09-05 20:37:39.343211,
Kullimarsu,main,4-C,Challenge: Going Green,5,2431,114,2012-01-15 07:36:04.108519,
jasonharper,main,4-C,Challenge: Going Green,5,2448,103,2014-07-06 12:01:55.083585,
Manabender,main,4-C,Challenge: Going Green,5,2493,115,2013-04-29 16:58:14.438701,
nephyl,main,4-C,Challenge: Going Green,5,2501,104,2012-02-23 10:10:09.692329,
WhiteFang34,main,4-C,Challenge: Going Green,5,2518,122,2013-01-06 20:16:48.951382,
Dragon18,main,4-C,Challenge: Going Green,5,2530,135,2012-01-04 05:16:13.455622,
AtomanZ,main,4-C,Challenge: Going Green,5,2540,59,2011-10-24 14:06:09.697522,
Krackor,main,4-C,Challenge: Going Green,5,2546,145,2012-07-26 23:46:44.685686,
gocchan-tm,main,4-C,Challenge: Going Green,5,2558,115,2014-03-30 01:26:11.420521,
aliquidnovi,main,4-C,Challenge: Going Green,5,2563,161,2012-11-09 23:06:43.606065,
Legorol,main,4-C,Challenge: Going Green,5,2566,131,2012-04-09 12:13:58.349039,
kudzoo,main,4-C,Challenge: Going Green,5,2572,108,2012-10-26 11:07:41.11343,
Hardy,main,4-C,Challenge: Going Green,5,2578,69,2012-04-02 09:46:40.445433,
GWen,main,4-C,Challenge: Going Green,5,2588,143,2013-09-24 04:30:48.190793,
kne1p,main,4-C,Challenge: Going Green,5,2607,137,2014-08-31 11:43:05.105407,
hadhoke,main,4-C,Challenge: Going Green,5,2624,183,2012-09-24 05:47:20.15708,
Flowshi,main,4-C,Challenge: Going Green,5,2626,170,2012-01-12 03:31:34.955106,
Eruannon,main,4-C,Challenge: Going Green,5,2659,140,2013-03-07 02:28:08.086653,
nmeagent,main,4-C,Challenge: Going Green,5,2659,200,2011-08-03 16:42:26.225486,
ReBoot,main,4-C,Challenge: Going Green,5,2663,115,2011-07-22 04:22:52.168126,
Hovercraft,main,4-C,Challenge: Going Green,5,2670,125,2013-01-23 07:37:13.79199,
paul,main,4-C,Challenge: Going Green,5,2744,177,2011-11-23 19:44:15.09383,
Gajoo,main,4-C,Challenge: Going Green,5,2751,120,2013-01-06 06:36:36.0213,
etotheipi,main,4-C,Challenge: Going Green,5,2759,137,2011-12-13 20:41:11.155543,
kwanm,main,4-C,Challenge: Going Green,5,2762,174,2012-08-23 05:33:58.793107,
Slabshaft,main,4-C,Challenge: Going Green,5,2771,119,2012-03-04 22:54:54.064543,
nekojita,main,4-C,Challenge: Going Green,5,2780,65,2013-03-28 04:25:31.596137,
AliquidNovi,main,4-C,Challenge: Going Green,5,2780,149,2012-01-14 01:31:42.064413,
drsminkus,main,4-C,Challenge: Going Green,5,2819,150,2011-05-29 21:16:13.054946,
DooMMasteR,main,4-C,Challenge: Going Green,5,2821,127,2011-12-02 05:12:18.812586,http://www.youtube.com/watch?v=6IesHlXdvGI
Myriadtail,main,4-C,Challenge: Going Green,5,2822,132,2013-12-16 17:12:17.41904,
Quinton,main,4-C,Challenge: Going Green,5,2837,117,2011-07-06 00:21:14.403386,
stilgar84,main,4-C,Challenge: Going Green,5,2838,124,2011-07-02 12:52:42.650341,
bnordli,main,4-C,Challenge: Going Green,5,2844,129,2011-11-14 15:39:32.851641,
juckter,main,4-C,Challenge: Going Green,5,2862,124,2014-01-19 18:21:19.570882,
Night,main,4-C,Challenge: Going Green,5,2863,121,2012-01-26 00:18:12.020395,
francoisvn,main,4-C,Challenge: Going Green,5,2873,152,2011-10-25 13:55:52.907029,
Qiasfah,main,4-C,Challenge: Going Green,5,2875,184,2011-10-16 17:49:02.307487,
mtadd,main,4-C,Challenge: Going Green,5,2886,144,2013-01-22 17:35:11.932587,
HikariStarshine,main,4-C,Challenge: Going Green,5,2903,183,2015-02-01 23:59:41.983669,
anthonybailey,main,4-C,Challenge: Going Green,5,2903,111,2015-04-20 17:37:14.03528,
Nutter,main,4-C,Challenge: Going Green,5,2907,132,2011-07-29 15:11:26.920557,http://youtu.be/6NVkIG_01Q8
Beanolini,main,4-C,Challenge: Going Green,5,2927,112,2013-04-19 10:03:53.512692,
T-block,main,4-C,Challenge: Going Green,5,2956,182,2012-08-07 19:27:08.146536,
Shed,main,4-C,Challenge: Going Green,5,2956,128,2012-09-29 11:32:52.724822,
Superty,main,4-C,Challenge: Going Green,5,2983,157,2012-09-01 07:05:36.353701,
AgainstTedium,main,4-C,Challenge: Going Green,5,2991,92,2012-04-03 15:03:54.418633,
Bilateralrope,main,4-C,Challenge: Going Green,5,3002,119,2011-10-27 18:22:18.753116,
EvilPartisan,main,4-C,Challenge: Going Green,5,3008,125,2011-12-24 09:58:56.13944,
Elem,main,4-C,Challenge: Going Green,5,3051,139,2011-07-07 23:54:45.696436,
Meynolds,main,4-C,Challenge: Going Green,5,3052,191,2013-02-15 11:07:39.504837,
clementdenis,main,4-C,Challenge: Going Green,5,3083,125,2014-01-27 04:57:16.117618,
Eppy37,main,4-C,Challenge: Going Green,5,3123,164,2011-06-03 20:36:52.611296,
Avaris,main,4-C,Challenge: Going Green,5,3139,123,2011-07-09 18:04:36.189911,
JSclark,main,4-C,Challenge: Going Green,5,3162,135,2011-07-05 17:38:57.930979,
EPAstor,main,4-C,Challenge: Going Green,5,3180,110,2011-08-02 21:14:28.687531,
mclem,main,4-C,Challenge: Going Green,5,3191,145,2011-08-06 08:03:23.42903,
Greeny,main,4-C,Challenge: Going Green,5,3195,144,2011-07-25 18:37:54.271152,
buddy_dacote,main,4-C,Challenge: Going Green,5,3199,195,2012-09-06 15:40:46.823436,
Alasher,main,4-C,Challenge: Going Green,5,3207,91,2015-01-14 05:39:22.850318,
EvilMidget,main,4-C,Challenge: Going Green,5,3274,157,2013-04-07 17:53:31.803977,
vvb,main,4-C,Challenge: Going Green,5,3300,145,2013-08-30 09:51:19.470797,
Oscaruzzo,main,4-C,Challenge: Going Green,5,3349,177,2012-01-21 08:03:53.706836,
rlw0227,main,4-C,Challenge: Going Green,5,3364,127,2012-12-06 17:07:06.74256,
s-quark,main,4-C,Challenge: Going Green,5,3406,166,2014-07-21 03:18:42.817896,
bearzly,main,4-C,Challenge: Going Green,5,3461,154,2012-08-15 00:34:44.337678,
Rapid,main,4-C,Challenge: Going Green,5,3469,139,2011-10-08 08:17:40.952571,
Mehr,main,4-C,Challenge: Going Green,5,3470,166,2012-05-06 18:26:02.284398,
shteev,main,4-C,Challenge: Going Green,5,3486,172,2011-08-18 10:22:59.025401,
rowenwand,main,4-C,Challenge: Going Green,5,3527,140,2011-06-03 01:10:31.387139,
thekingtobi,main,4-C,Challenge: Going Green,5,3536,204,2015-05-09 06:46:35.184515,
Hundur,main,4-C,Challenge: Going Green,5,3547,216,2012-01-22 17:38:54.703711,
Buttes,main,4-C,Challenge: Going Green,5,3552,122,2012-01-04 21:31:15.860138,
tfx2,main,4-C,Challenge: Going Green,5,3560,146,2012-07-31 23:19:07.037079,
curious_jp,main,4-C,Challenge: Going Green,5,3606,106,2011-10-08 03:09:30.82202,
xZwop,main,4-C,Challenge: Going Green,5,3632,127,2011-10-13 14:14:25.351109,
Denisdude,main,4-C,Challenge: Going Green,5,3638,141,2015-02-06 15:30:30.041167,
Beatnik-Filmstar,main,4-C,Challenge: Going Green,5,3638,166,2012-01-29 21:20:34.091392,
Kitako,main,4-C,Challenge: Going Green,5,3686,190,2014-08-15 14:51:18.3692,
Ossssip,main,4-C,Challenge: Going Green,5,3700,196,2012-01-10 14:30:30.573138,
FordPrfct,main,4-C,Challenge: Going Green,5,3702,159,2012-08-21 23:04:13.363508,
Ztoort,main,4-C,Challenge: Going Green,5,3709,145,2012-06-28 16:27:28.669279,
DrMashirito,main,4-C,Challenge: Going Green,5,3713,183,2011-10-09 19:23:15.253168,
LegionMammal978,main,4-C,Challenge: Going Green,5,3722,149,2014-05-17 10:08:21.35229,
Vexilurz,main,4-C,Challenge: Going Green,5,3753,146,2014-01-29 07:09:39.936785,
ixquick,main,4-C,Challenge: Going Green,5,3758,218,2013-05-25 06:07:49.165319,
mikael,main,4-C,Challenge: Going Green,5,3790,148,2011-08-18 00:00:03.062195,
Zlutz,main,4-C,Challenge: Going Green,5,3806,136,2012-10-13 06:30:19.230586,
Sebejias,main,4-C,Challenge: Going Green,5,3811,123,2011-07-16 21:39:25.587393,
krelbel,main,4-C,Challenge: Going Green,5,3820,173,2015-04-21 04:17:14.853702,
wuggy,main,4-C,Challenge: Going Green,5,3892,141,2011-05-30 08:45:49.683374,
zaq1xsw2tktk,main,4-C,Challenge: Going Green,5,3905,160,2011-11-20 00:46:53.14825,
Amorphic,main,4-C,Challenge: Going Green,5,3950,146,2013-04-08 11:55:42.91306,
Wonjag,main,4-C,Challenge: Going Green,5,3952,149,2011-10-20 07:39:24.186623,
APM,main,4-C,Challenge: Going Green,5,3979,144,2011-05-30 16:04:23.196081,
Null,main,4-C,Challenge: Going Green,5,4014,137,2014-09-10 15:20:45.430857,
SolidJim,main,4-C,Challenge: Going Green,5,4053,209,2011-07-25 16:39:33.103751,
Nomana,main,4-C,Challenge: Going Green,5,4058,119,2011-05-31 09:15:20.046531,
Oldman,main,4-C,Challenge: Going Green,5,4093,124,2012-06-10 01:10:14.181246,
rdd,main,4-C,Challenge: Going Green,5,4115,146,2011-08-06 09:00:34.524298,
kmod,main,4-C,Challenge: Going Green,5,4169,156,2011-06-24 00:40:05.489264,
ChemicalRascal,main,4-C,Challenge: Going Green,5,4258,154,2011-06-26 21:56:01.317866,
marudor,main,4-C,Challenge: Going Green,5,4259,195,2011-08-10 19:50:52.445175,
TheBeardyMan,main,4-C,Challenge: Going Green,5,4290,185,2012-10-01 18:55:47.578593,
stubbscroll,main,4-C,Challenge: Going Green,5,4325,200,2011-12-09 17:17:59.114616,
G_nocid,main,4-C,Challenge: Going Green,5,4369,151,2011-10-09 05:59:32.76964,
Thorinbur,main,4-C,Challenge: Going Green,5,4416,138,2012-01-04 02:53:36.163194,
kornel331,main,4-C,Challenge: Going Green,5,4435,139,2011-10-31 21:53:01.474742,
xitij2000,main,4-C,Challenge: Going Green,5,4450,97,2012-06-24 02:33:33.527441,
Scorpion0x17,main,4-C,Challenge: Going Green,5,4534,167,2013-09-17 13:00:57.9136,
xXalaXx,main,4-C,Challenge: Going Green,5,4598,154,2011-12-08 00:47:07.535539,
evouga,main,4-C,Challenge: Going Green,5,4652,155,2011-06-05 11:23:37.712242,
Alien,main,4-C,Challenge: Going Green,5,4712,102,2012-01-01 14:11:04.279395,
nevariock,main,4-C,Challenge: Going Green,5,4734,163,2014-01-16 19:17:15.425405,
vladforn,main,4-C,Challenge: Going Green,5,4791,131,2012-07-09 13:43:34.245223,
Retales,main,4-C,Challenge: Going Green,5,4794,157,2011-09-29 15:13:11.730809,
StrykrReality,main,4-C,Challenge: Going Green,5,4795,140,2014-02-16 21:05:36.556723,
pieceofmind,main,4-C,Challenge: Going Green,5,4844,213,2011-09-24 00:14:11.170282,""
frandibar,main,4-C,Challenge: Going Green,5,4859,159,2012-09-23 13:53:54.558395,
asdf,main,4-C,Challenge: Going Green,5,4868,158,2011-10-24 01:27:52.455987,
fendril,main,4-C,Challenge: Going Green,5,4890,116,2012-02-29 04:51:16.978265,
lvpatval,main,4-C,Challenge: Going Green,5,4898,237,2011-07-30 10:13:40.366489,
AVelhavenn,main,4-C,Challenge: Going Green,5,4918,116,2015-04-26 04:38:31.330302,
takeki,main,4-C,Challenge: Going Green,5,4952,182,2012-01-22 07:56:52.672965,
Masked_Critic,main,4-C,Challenge: Going Green,5,4965,160,2011-11-14 17:00:50.376216,
Darkhogg,main,4-C,Challenge: Going Green,5,4976,176,2011-07-10 09:38:43.469745,
jonypawks,main,4-C,Challenge: Going Green,5,4983,129,2013-04-12 21:13:09.786921,
JayDee,main,4-C,Challenge: Going Green,5,5005,146,2012-06-29 23:54:50.402739,
boazs,main,4-C,Challenge: Going Green,5,5021,136,2011-07-25 16:43:26.094903,
revels,main,4-C,Challenge: Going Green,5,5049,164,2014-01-18 14:29:10.44065,
NoonKnight,main,4-C,Challenge: Going Green,5,5169,127,2011-06-16 16:06:42.52634,
NoonKnight,main,4-C,Challenge: Going Green,5,5185,125,2012-08-20 06:02:47.912177,
Thalic,main,4-C,Challenge: Going Green,5,5229,94,2011-06-04 01:59:22.279223,
Trev_lite,main,4-C,Challenge: Going Green,5,5243,143,2012-03-27 15:27:04.569047,
Ovchitan,main,4-C,Challenge: Going Green,5,5293,157,2015-02-04 07:43:08.994778,
dominikmurz,main,4-C,Challenge: Going Green,5,5352,134,2012-10-13 13:21:36.388436,
shujisi,main,4-C,Challenge: Going Green,5,5368,140,2011-11-19 02:18:29.221207,
gazzawhite,main,4-C,Challenge: Going Green,5,5376,119,2011-08-05 19:38:29.75312,
sayamapp,main,4-C,Challenge: Going Green,5,5436,148,2012-03-25 23:44:31.748795,
kartracer12,main,4-C,Challenge: Going Green,5,5513,152,2012-05-17 04:04:29.356362,
nhdewitt,main,4-C,Challenge: Going Green,5,5530,170,2011-10-25 23:20:23.97643,
frontstab,main,4-C,Challenge: Going Green,5,5741,165,2011-11-04 20:29:56.746426,
mattieshoes,main,4-C,Challenge: Going Green,5,5817,165,2011-11-27 12:36:56.515051,
lnsuyn,main,4-C,Challenge: Going Green,5,5904,173,2012-12-03 09:17:15.656275,
rowenlemming,main,4-C,Challenge: Going Green,5,5940,171,2011-10-29 03:37:29.041904,
dlvoy,main,4-C,Challenge: Going Green,5,6015,172,2012-08-18 07:53:16.884488,
MarcioHuser,main,4-C,Challenge: Going Green,5,6194,167,2011-07-07 10:59:58.254727,http://www.youtube.com/watch?v=eDODIKz2LK0
TabJones,main,4-C,Challenge: Going Green,5,6417,169,2011-11-07 11:08:20.286307,
uXs,main,4-C,Challenge: Going Green,5,6438,172,2012-08-19 16:34:20.127105,
jonathanbergeron42,main,4-C,Challenge: Going Green,5,6496,164,2013-03-24 09:14:27.396924,
Affentod,main,4-C,Challenge: Going Green,5,6714,169,2011-07-25 17:44:28.147822,
rowei,main,4-C,Challenge: Going Green,5,6735,138,2012-04-06 09:47:49.864619,
MasterDinadan,main,4-C,Challenge: Going Green,5,6822,123,2011-06-03 17:16:15.240458,
Jontia,main,4-C,Challenge: Going Green,5,6986,145,2012-08-01 14:40:37.331304,
Exk,main,4-C,Challenge: Going Green,5,7269,145,2011-11-20 20:15:16.31357,
zip_000,main,4-C,Challenge: Going Green,5,7398,190,2011-10-20 13:13:38.215624,
AntCJ,main,4-C,Challenge: Going Green,5,7426,154,2012-11-27 04:47:34.509739,
Jeeves,main,4-C,Challenge: Going Green,5,7860,158,2012-03-15 19:25:33.882076,
jp26,main,4-C,Challenge: Going Green,5,8302,157,2013-01-22 17:46:11.003033,
fighter0593,main,4-C,Challenge: Going Green,5,8875,194,2012-05-09 08:42:27.185342,
superfreeze,main,4-C,Challenge: Going Green,5,9887,168,2015-01-24 13:14:43.358796,
peter50216,main,4-C,Challenge: Going Green,5,10027,177,2013-02-22 00:33:14.965042,
frontstab,main,4-C,Challenge: Going Green,5,10605,167,2013-08-18 15:33:50.802334,
Al-Lexx,main,4-C,Challenge: Going Green,5,11963,150,2011-06-20 09:56:40.974282,
Sahishar,main,5-1,Ice to Meet You,1,44,48,2012-05-06 08:55:53.482491,http://www.youtube.com/watch?v=6aHmycCdxwo
blueblimp,main,5-1,Ice to Meet You,1,44,50,2012-05-26 18:16:36.624522,
sboparen,main,5-1,Ice to Meet You,1,44,48,2012-06-04 00:58:05.998951,
Sahishar,main,5-1,Ice to Meet You,1,46,48,2012-05-06 08:23:58.994832,
harbinger,main,5-1,Ice to Meet You,1,46,54,2012-04-30 07:32:45.376122,
sboparen,main,5-1,Ice to Meet You,1,46,49,2012-06-03 22:23:28.245688,
blueblimp,main,5-1,Ice to Meet You,1,46,50,2012-05-26 18:12:54.517702,
hailstone,main,5-1,Ice to Meet You,1,46,44,2012-02-11 20:30:25.106468,
blueblimp,main,5-1,Ice to Meet You,1,47,51,2012-05-26 18:09:50.271361,""
sboparen,main,5-1,Ice to Meet You,1,47,49,2012-06-03 22:08:58.199259,
GuavaMoment,main,5-1,Ice to Meet You,1,47,49,2012-02-15 22:12:06.679357,""
blueblimp,main,5-1,Ice to Meet You,1,48,52,2012-05-26 16:12:05.937225,""
postgoodism,main,5-1,Ice to Meet You,1,50,38,2011-11-02 01:11:43.213086,
Sahishar,main,5-1,Ice to Meet You,1,50,38,2011-11-21 11:59:04.409034,""
MaximKat2,main,5-1,Ice to Meet You,1,50,38,2012-03-24 15:15:52.994966,
GuavaMoment,main,5-1,Ice to Meet You,1,50,38,2011-10-08 19:05:18.986175,
Enigma,main,5-1,Ice to Meet You,1,50,39,2011-10-08 10:12:55.6756,
hailstone,main,5-1,Ice to Meet You,1,50,38,2012-02-04 14:04:17.315954,
